 -31.7473,   4.2030
 -32.4902,   4.8251
 -33.2794,   5.4142
 -34.1111,   5.8424
 -35.0494,   6.1095
 -35.9965,   6.2980
 -36.9325,   6.3653
 -37.8988,   6.5455
 -38.8334,   6.4834
 -39.7456,   6.0856
 -40.5391,   5.4923
 -41.2118,   4.7646
 -41.1842,   3.8152
 -40.7756,   2.9616
 -40.1037,   2.2304
 -39.1790,   1.9841
 -38.2584,   1.7003
 -37.3026,   1.5935
 -36.3431,   1.4712
t=   4.5000
  -7.2296,   5.1451
  -7.8906,   4.5035
  -8.4702,   3.7522
  -8.9860,   2.9844
  -9.6371,   2.2610
 -10.3832,   1.6132
 -11.2205,   1.1795
 -12.0897,   0.7150
 -12.9230,   0.2059
 -13.8058,  -0.1874
 -14.6761,  -0.5509
 -15.6295,  -0.8295
 -16.5385,  -1.1333
 -17.4871,  -1.2868
 -18.4009,  -1.6213
 -19.3272,  -1.8174
 -20.2481,  -2.0487
 -21.2230,  -2.2871
 -22.1417,  -2.6272
 -23.0820,  -2.6383
 -24.0342,  -2.4693
 -24.9297,  -2.2022
 -25.8480,  -1.9438
 -26.6671,  -1.4667
 -27.3570,  -0.8057
 -28.0243,  -0.1248
 -28.6373,   0.5870
 -29.1655,   1.4099
 -29.6784,   2.1846
 -30.2960,   2.8681
 -30.9931,   3.5118
 -31.6258,   4.2663
 -32.3924,   4.8692
 -33.1592,   5.4659
 -34.1058,   5.6596
 -35.0428,   5.8284
 -36.0171,   6.1549
 -36.9803,   6.3669
 -37.9349,   6.4583
 -38.8755,   6.4847
 -39.7983,   6.2547
 -40.5629,   5.6760
 -41.0117,   4.8239
 -41.0203,   3.8225
 -40.7668,   2.9147
 -40.1051,   2.2572
 -39.2396,   1.8555
 -38.2749,   1.5742
 -37.3430,   1.2623
 -36.3478,   1.2523
t=   5.0000
  -7.5198,   4.9855
  -8.1707,   4.2785
  -8.7221,   3.4985
  -9.2793,   2.7317
  -9.9276,   2.0182
 -10.6087,   1.3304
 -11.3303,   0.7283
 -12.1763,   0.2424
 -13.0220,  -0.2410
 -13.9666,  -0.5357
 -14.8597,  -0.7814
 -15.8007,  -1.0577
 -16.7277,  -1.4541
 -17.6542,  -1.7408
 -18.5389,  -2.1576
 -19.4678,  -2.4510
 -20.4409,  -2.5493
 -21.3905,  -2.6367
 -22.3348,  -2.5484
 -23.2929,  -2.4784
 -24.2569,  -2.3658
 -25.2124,  -2.2123
 -26.1534,  -1.9346
 -26.9878,  -1.4710
 -27.7970,  -0.9259
 -28.4287,  -0.2316
 -28.9962,   0.5750
 -29.4873,   1.4545
 -29.7711,   2.3620
 -30.1945,   3.2423
 -30.7718,   3.9692
 -31.5571,   4.4741
 -32.4889,   4.7706
 -33.3984,   5.1509
 -34.1696,   5.7747
 -35.0545,   6.1908
 -35.9589,   6.5731
 -36.8920,   6.3497
 -37.8857,   6.3881
 -38.8257,   6.3725
 -39.7101,   5.9674
 -40.5364,   5.5182
 -41.0861,   4.7210
 -41.0182,   3.7369
 -40.5161,   2.9537
 -39.8557,   2.2545
 -38.9947,   1.7406
 -38.1079,   1.3910
 -37.1602,   1.2874
 -36.2451,   1.4147
t=   5.5000
  -7.7625,   4.6941
  -8.3106,   3.8757
  -8.9923,   3.2378
  -9.7399,   2.5607
 -10.3898,   1.8106
 -11.0445,   1.0674
 -11.7262,   0.3883
 -12.4972,  -0.1541
 -13.4493,  -0.4608
 -14.3053,  -0.8141
 -15.1119,  -1.3413
 -15.9421,  -1.7489
 -16.8955,  -1.9695
 -17.8230,  -2.2730
 -18.7729,  -2.2807
 -19.7185,  -2.3791
 -20.7031,  -2.4345
 -21.6511,  -2.4845
 -22.6228,  -2.4307
 -23.5566,  -2.3932
 -24.4736,  -2.2801
 -25.4283,  -2.1364
 -26.3299,  -1.7806
 -27.1520,  -1.3181
 -27.9131,  -0.7945
 -28.5192,  -0.0578
 -28.9822,   0.8008
 -29.2876,   1.7469
 -29.6930,   2.6273
 -30.3818,   3.3253
 -31.0685,   4.0023
 -31.7120,   4.7202
 -32.5230,   5.2380
 -33.3734,   5.6555
 -34.2894,   5.8622
 -35.1072,   6.3183
 -36.0176,   6.6384
 -36.9386,   6.8704
 -37.8620,   6.9006
 -38.7869,   6.5640
 -39.5539,   5.9795
 -40.2595,   5.2960
 -40.8863,   4.4814
 -40.9165,   3.5363
 -40.5652,   2.6280
 -39.9535,   1.9299
 -39.0399,   1.6362
 -38.0934,   1.5834
 -37.1583,   1.5796
 -36.1956,   1.4297
t=   6.0000
  -7.9123,   4.1498
  -8.6349,   3.4894
  -9.3185,   2.8090
  -9.9575,   2.0786
 -10.5864,   1.3442
 -11.3946,   0.7901
 -12.2907,   0.4110
 -13.0096,  -0.1810
 -13.6779,  -0.9012
 -14.3552,  -1.5569
 -15.2638,  -1.9067
 -16.2085,  -2.1321
 -17.1648,  -2.1853
 -18.0790,  -2.3568
 -19.0243,  -2.4810
 -19.9884,  -2.4268
 -20.9560,  -2.3860
 -21.8794,  -2.5592
 -22.8462,  -2.6154
 -23.7995,  -2.4572
 -24.7844,  -2.3940
 -25.6882,  -2.2209
 -26.5856,  -1.8730
 -27.3131,  -1.2438
 -27.8987,  -0.4884
 -28.4117,   0.3635
 -28.9079,   1.2380
 -29.4331,   2.0307
 -29.9691,   2.8244
 -30.4549,   3.6787
 -31.0486,   4.3994
 -31.8312,   4.9414
 -32.5980,   5.5726
 -33.4342,   6.0167
 -34.2456,   6.4918
 -35.1857,   6.7694
 -36.1417,   6.8930
 -37.1023,   6.9643
 -38.0626,   6.9297
 -38.9789,   6.6646
 -39.7613,   6.1845
 -40.2230,   5.3560
 -40.6192,   4.4768
 -40.7917,   3.5328
 -40.6514,   2.5919
 -40.1091,   1.7860
 -39.2361,   1.3901
 -38.2901,   1.1678
 -37.2755,   1.1159
 -36.3304,   1.3155
t=   6.5000
  -8.0326,   3.6955
  -8.6045,   2.8734
  -9.3996,   2.3411
 -10.2054,   1.8597
 -11.0420,   1.3746
 -11.8142,   0.7585
 -12.4877,   0.1059
 -13.1028,  -0.6491
 -13.8018,  -1.2883
 -14.6398,  -1.7839
 -15.5780,  -2.1802
 -16.4973,  -2.4213
 -17.4568,  -2.5322
 -18.4237,  -2.5090
 -19.3698,  -2.5453
 -20.3169,  -2.6363
 -21.2690,  -2.7940
 -22.1794,  -2.9168
 -23.1258,  -2.8828
 -24.0608,  -2.6473
 -24.9835,  -2.3437
 -25.8885,  -2.1523
 -26.6979,  -1.6563
 -27.4297,  -0.9963
 -28.0871,  -0.2788
 -28.6069,   0.5558
 -29.0621,   1.3589
 -29.5212,   2.1840
 -30.0298,   2.9913
 -30.4822,   3.8585
 -31.1353,   4.6094
 -31.6807,   5.3670
 -32.4924,   6.0086
 -33.3063,   6.4921
 -34.2291,   6.7597
 -35.1959,   6.9931
 -36.1494,   7.0736
 -37.1501,   7.0665
 -38.0868,   6.8149
 -39.0495,   6.5373
 -39.9375,   6.0401
 -40.7668,   5.4635
 -40.9556,   4.5096
 -40.9141,   3.5653
 -40.5396,   2.6286
 -40.1012,   1.7733
 -39.3854,   1.1831
 -38.4765,   0.8896
 -37.5364,   0.7508
 -36.6100,   0.9898
t=   7.0000
  -8.1107,   2.9389
  -9.0285,   2.6936
  -9.8932,   2.3021
 -10.6453,   1.7099
 -11.1944,   0.9519
 -11.8271,   0.2158
 -12.5620,  -0.3765
 -13.4157,  -0.8970
 -14.1853,  -1.4135
 -15.0608,  -1.8245
 -15.9244,  -2.2027
 -16.8039,  -2.4722
 -17.7634,  -2.6650
 -18.6932,  -2.8139
 -19.6557,  -2.9358
 -20.6048,  -3.0887
 -21.5547,  -3.2225
 -22.5432,  -3.1676
 -23.5302,  -3.1388
 -24.4742,  -2.9434
 -25.2921,  -2.4799
 -26.0136,  -1.8640
 -26.7933,  -1.2485
 -27.4427,  -0.5269
 -28.0665,   0.1686
 -28.6951,   0.9068
 -29.3624,   1.6491
 -29.9148,   2.4033
 -30.1776,   3.2941
 -30.7118,   4.0582
 -31.2137,   4.8937
 -31.8324,   5.5811
 -32.6680,   6.0370
 -33.4752,   6.4653
 -34.3957,   6.8352
 -35.3572,   6.9899
 -36.2906,   7.0849
 -37.2432,   6.9886
 -38.2203,   6.9090
 -39.0895,   6.5326
 -39.8695,   5.9858
 -40.5554,   5.3202
 -41.0262,   4.4957
 -40.9589,   3.5393
 -40.7718,   2.5685
 -40.1796,   1.8252
 -39.4079,   1.2282
 -38.5260,   0.8830
 -37.5784,   0.6743
 -36.6426,   0.5662
t=   7.5000
  -8.6899,   3.2592
  -9.3714,   2.6232
 -10.1408,   2.0229
 -10.8701,   1.3368
 -11.5123,   0.6173
 -12.1387,  -0.0955
 -12.8960,  -0.7475
 -13.7401,  -1.2216
 -14.5726,  -1.6939
 -15.4807,  -2.0258
 -16.4283,  -2.1758
 -17.3291,  -2.4205
 -18.2269,  -2.8072
 -19.1823,  -3.0472
 -20.0920,  -3.3889
 -21.0503,  -3.5631
 -22.0417,  -3.5848
 -23.0117,  -3.4769
 -23.9775,  -3.3275
 -24.8747,  -2.9168
 -25.5880,  -2.2992
 -26.3448,  -1.6928
 -27.1059,  -1.1350
 -27.8661,  -0.5424
 -28.5875,   0.1018
 -29.2344,   0.8006
 -29.7553,   1.6184
 -30.0938,   2.5344
 -30.3428,   3.4760
 -30.7504,   4.2945
 -31.3478,   5.0606
 -31.9695,   5.7561
 -32.8165,   6.2402
 -33.7153,   6.5675
 -34.6688,   6.9568
 -35.5635,   7.1907
 -36.5111,   7.2029
 -37.4456,   7.2479
 -38.3930,   7.0926
 -39.2416,   6.7438
 -40.0062,   6.1340
 -40.5895,   5.3535
 -41.0339,   4.5111
